"id","title","speech_title","speaker_name"
"CkFnqGHZ5tA","How Video Games Can Level Up the Way You Learn | Kris Alexander | TED","How Video Games Can Level Up the Way You Learn","Kris Alexander"
"UVOnUz2BCrA","The Fantastically Weird World of Photosynthetic Sea Slugs | Michael Middlebrooks | TED","The Fantastically Weird World of Photosynthetic Sea Slugs","Michael Middlebrooks"
"n-l6qRaT35s","What Women Athletes Need to Unlock Their Full Potential | Kate Ackerman | TED","What Women Athletes Need to Unlock Their Full Potential","Kate Ackerman"
"bIBNebXhNuU","How One Small Idea Led to $1 Million of Paid Water Bills | Tiffani Ashley Bell | TED","How One Small Idea Led to $1 Million of Paid Water Bills","Tiffani Ashley Bell"
"6pGC4j0d1Fc","What Do Insects Do When Nature Calls? | Saad Bhamla | TED","What Do Insects Do When Nature Calls?","Saad Bhamla"
"0OuURF5_5Pw","Ancient Pompeii’s Hidden Messages, Preserved in Graffiti | Jacqueline DiBiasie-Sammons | TED","Ancient Pompeii’s Hidden Messages, Preserved in Graffiti","Jacqueline DiBiasie-Sammons"
"6DRMrFMNXCc","The Surprising Climate Benefits of Sharing Your Stuff | Tessa Clarke | TED","The Surprising Climate Benefits of Sharing Your Stuff","Tessa Clarke"
"tB5J9qgM2zI","4 Proven Ways to Kick Your Procrastination Habit | Ayelet Fishbach | TED","4 Proven Ways to Kick Your Procrastination Habit","Ayelet Fishbach"
"T6WSy0FdBdU","The Massive Machines Removing Carbon from Earth's Atmosphere | Jan Wurzbacher | TED","The Massive Machines Removing Carbon from Earth's Atmosphere","Jan Wurzbacher"
"NSJKi4eWO8s","3 Steps To Help Kids Process Traumatic Events | Kristen Nguyen | TED","3 Steps To Help Kids Process Traumatic Events","Kristen Nguyen"
"RLESBHduKBs","How Everyday Interactions Shape Your Future | Mesmin Destin | TED","How Everyday Interactions Shape Your Future","Mesmin Destin"
"oYsDNpi_qPQ","What If Buildings Created Energy Instead of Consuming It? | Ksenia Petrichenko | TED","What If Buildings Created Energy Instead of Consuming It?","Ksenia Petrichenko"
"mshEFTm3beM","5 Values for Repairing the Harms of Colonialism | Jing Corpuz | TED","5 Values for Repairing the Harms of Colonialism","Jing Corpuz"
"oITW0XsZd3o","3 Steps of Anxiety Overload — and How You Can Take Back Control | Lisa Damour | TED","3 Steps of Anxiety Overload — and How You Can Take Back Control","Lisa Damour"
"8ptow8qPeMk","The Nostalgia Behind Your Favorite Chinese Food | Vincent Yeow Lim | TED","The Nostalgia Behind Your Favorite Chinese Food","Vincent Yeow Lim"
"SCTBLRtnt1s","A For-Profit Mindset for Nonprofit Success | Tolu Oyekan | TED","A For-Profit Mindset for Nonprofit Success","Tolu Oyekan"
"ej-jE2o1wjQ","How to Participate in Your Own Legal Defense | Lam Ho | TED","How to Participate in Your Own Legal Defense","Lam Ho"
"YY6LCOJbve8","Is Democracy Doomed? The Global Fight for Our Future | Timothy Snyder | TED","Is Democracy Doomed? The Global Fight for Our Future","Timothy Snyder"
"_rpPyQkjc3I","How to Recognize Privilege — and Uplift Those Without It | Mariam Veiszadeh | TED","How to Recognize Privilege — and Uplift Those Without It","Mariam Veiszadeh"
"rfmDJzBorE0","Could Fungi Actually Be the Key to Humanity’s Survival? | David Andrew Quist | TED","Could Fungi Actually Be the Key to Humanity’s Survival?","David Andrew Quist"
"-k0p-DYYZKU","The Secret to Making New Friends as an Adult | Marisa G. Franco | TED","The Secret to Making New Friends as an Adult","Marisa G. Franco"
"0YT3feUhR44","How Black Queer Culture Shaped History | Channing Gerard Joseph | TED","How Black Queer Culture Shaped History","Channing Gerard Joseph"
"wL8X31XWZW8","The Fairy Tales of the Fossil Fuel Industry — and a Better Climate Story | Luisa Neubauer | TED","The Fairy Tales of the Fossil Fuel Industry — and a Better Climate Story","Luisa Neubauer"
"DqwzKPZK8AU","The Sustainable Brilliance of Indigenous Design | Manu Peni | TED","The Sustainable Brilliance of Indigenous Design","Manu Peni"
"yJ1uGfCWIt0","The Ecstasy of Eskista, an Ancient Ethiopian Dance | Melaku Belay | TED","The Ecstasy of Eskista, an Ancient Ethiopian Dance","Melaku Belay"
"n1fL-EdTsTI","Hidden Connections That Transcend Borders and Defy Stereotypes | Aparna Bharadwaj | TED","Hidden Connections That Transcend Borders and Defy Stereotypes","Aparna Bharadwaj"
"yLxfPG_Ay_0","7 New Species of Robot That Jump, Dance – and Walk on Water | Dennis Hong | TED","7 New Species of Robot That Jump, Dance – and Walk on Water","Dennis Hong"
"M6aq2SH-xVo","A Socialist Perspective on the Pursuit of Happiness | Aaron Bastani | TED","A Socialist Perspective on the Pursuit of Happiness","Aaron Bastani"
"uCk3nRviOHw","The One Question Every Aspiring Leader Needs To Ask | Constance Hockaday | TED","The One Question Every Aspiring Leader Needs To Ask","Constance Hockaday"
"qN8vzlcYAE8","How to Harness the Ancient Partnership between Forests and Fungi | Colin Averill | TED","How to Harness the Ancient Partnership between Forests and Fungi","Colin Averill"
"EBWXaO56KmU","Where Does Your Sense of Self Come From? A Scientific Look | Anil Ananthaswamy | TED","Where Does Your Sense of Self Come From? A Scientific Look","Anil Ananthaswamy"
"lKJEX-mrowo","Why Nurses Are Key to Medical Innovation | Ben Gran | TED","Why Nurses Are Key to Medical Innovation","Ben Gran"
"SK3z5H_Rfr0","Can We Feed Ourselves without Devouring the Planet? | George Monbiot | TED","Can We Feed Ourselves without Devouring the Planet?","George Monbiot"
"NcKLNP8x_QA","The Habit That Could Improve Your Career (and Your Life) | Paul Catchlove | TED","The Habit That Could Improve Your Career (and Your Life)","Paul Catchlove"
"QWPWgaDqbZI","The Internet's Accessibility Problem — and How To Fix It | Clive Loseby | TED","The Internet's Accessibility Problem — and How To Fix It","Clive Loseby"
"X1RBhX1esq8","How Bad Data Traps People in the US Justice System | Clementine Jacoby | TED","How Bad Data Traps People in the US Justice System","Clementine Jacoby"
"BEBKC7Hqfr0","How to Design Climate-Resilient Buildings | Alyssa-Amor Gibbons | TED","How to Design Climate-Resilient Buildings","Alyssa-Amor Gibbons"
"BGiI34k4gzQ","What the Discovery of Exoplanets Reveals About the Universe | Jessie Christiansen | TED","What the Discovery of Exoplanets Reveals About the Universe","Jessie Christiansen"
"YIgv0KMzjvk","Africa's Path to Clean Mobility -- Driven by Motorcycles | Adetayo Bamiduro | TED","Africa's Path to Clean Mobility -- Driven by Motorcycles","Adetayo Bamiduro"
